n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_nuis,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda
11804,590,0.049983056590986105,11.65264269828138,30.0,0.0,106.92202870633743,1.0,0.7862094758487873,0.07545210401719149,1.0,1.2928496476021474,0.6953398520746916,0.28312034886019394,47.9160553351168,2.0397316804500147,3.8112838102851834,0.09170123885297246,29.685391027915106,0.9504111123434479,4.983285109204483,39.60712077258,1.7329890097411225,3.6599437200140583,116.20728725649008,3.6086054046929323,28.610142233439227,0.9877198992004199,65.09494929257403,1.4405942949735744,2.898428012978865,32.59564086584389,0.9328400641988766,71.97027426759955,2.1011953193610795,119.96286539351098,4.185750238203305,-2.084554918842225,40.44593906695784,55.38617160327576,19.91815221387432,39.4526298419559,32.433631081352445,46.78061046380755,30.741009950049538,78.26510635600681,11.966502534074907,108.38478087325095,23.62098727044192,70.39320058759475,1.5637568094027858,2.654674770518015,1.2343243505810448,2.3275657573576596,13.08681609548094,34.905519853557806,11.559816826735403,48.03633380946457,93.83827674944438,1.0060556617063108,1.991843945503807,3.433702853659094,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.916055335116802,0.5972018445038934,,41.97027426759955,1.3990091422533184,,-0.31460897208489413,-0.010486965736163138,,9.607120772579997,0.3202373590859999,,-1.3898577665607732,-0.04632859221869244,,35.09494929257403,1.169831643085801,,2.5956408658438903,0.08652136219479635,,,,,,,,,0.8496161658668667,10.022415759397097,null,3,0,3.0,120.0,2.0,0.05,2000.0,0.0,4.0
11760,588,0.05,11.60384959820755,30.0,0.0,110.41025564805113,1.0,0.9098767096994625,0.05789984164345333,1.0,1.3399796240204882,0.8147755363881255,0.2931651478037366,49.52936106327019,1.5415484615476946,5.418682159991851,0.09451954760879816,25.07604405846203,0.5430678497658681,8.02580144272544,29.53717514136243,1.323129468509067,4.253742312579515,48.41513733988736,2.5733054509550044,24.335618279353607,0.5437377307465433,44.71184786485913,1.0636735301466698,2.5698631267523817,23.473091220253746,0.5631767050221576,51.727439947812414,1.6632020510391785,47.85505691993023,3.097327351627695,-1.4341253005885164,38.90874402968616,60.14997809685421,9.34547323072017,40.80661488620389,21.19984020870658,37.874510074018275,26.19034899731674,116.37485946381766,8.092048180998527,399.9999999999999,15.39371224779622,241.9415549060804,1.0827589073403474,2.178295469096077,0.7615149323524524,2.1027668024169777,25.05963787129936,120.84274919012753,59.25176862406259,34.492392574376304,67.78543462636641,0.485651615096573,1.5950410071864798,4.624673884053211,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,19.529361063270187,0.6509787021090062,,21.727439947812414,0.7242479982604138,,-4.923955941537969,-0.16413186471793229,,-0.46282485863757117,-0.015427495287919039,,-5.664381720646393,-0.18881272402154642,,14.71184786485913,0.49039492882863767,,-6.526908779746254,-0.2175636259915418,,,,,,,,,0.8583119515948673,11.521703933543485,null,3,1,3.0,120.0,2.0,0.05,2000.0,0.0,4.0
11816,591,0.05001692620176033,11.682746532510766,30.0,0.0,107.51676879821471,1.0,0.9100464692701524,0.05238392256501886,1.0,0.9411171719841883,0.7683440898452698,0.29298770533135937,16.892796542434755,1.2951189956534173,4.0536904402291976,0.3162402052032283,399.9999999999999,-0.15297797321001008,1500.1159733177506,8.718866992419244,1.6278041743420266,3.319884802541976,99.57035020338009,3.9298483982337205,399.9999999999999,-0.18400563344439672,94.30510141010525,0.11728279873853995,3.8677237773656494,104.24944089583994,-0.03915495062949544,18.963769118667848,1.3706809812682996,96.01367798299023,4.08615339101913,-2.7154724097508307,8.947563279585529,24.83802980528398,-2540.227307702791,3340.227307702791,2.2118927794369707,15.225841205401517,7.8552597199150345,281.47204671385333,5.555905535274835,399.9999999999999,5.009170244813324,399.9999999999999,0.6408899349744901,2.4604497397200777,-0.7830829653267317,3.5557820946501533,70.36125764954114,175.12909436196182,126.37622305560619,58.953749901022555,301.9182481833339,-0.5029853808245158,0.6065829438218594,17.357333690621648,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,-13.107203457565245,-0.43690678191884147,,-11.036230881332152,-0.3678743627110717,,369.9999999999999,12.33333333333333,,-21.281133007580756,-0.7093711002526919,,369.9999999999999,12.33333333333333,,64.30510141010525,2.1435033803368415,,74.24944089583994,2.4749813631946647,,,,,,,,,1.2568761479100707,10.513907444205822,null,3,2,3.0,120.0,2.0,0.05,2000.0,0.0,4.0
11795,590,0.05002119542178889,11.638500903207762,30.0,0.0,101.98572088659049,1.0,0.6310425964448391,0.07880669678128452,1.0,1.3229298231220876,0.4912994149799916,0.2852845766571648,159.31613497788965,1.653959543203596,27.664917187880196,0.1095033147464044,187.70283101079787,0.582787941883055,89.41665644624332,207.82440054046532,1.5718290019630787,48.03645073917106,116.20728725649008,3.407666784608866,191.71833105697402,0.6033043976083203,145.26796209024292,1.3892188172014663,3.815999618577027,148.6523888774009,0.5493595736445941,336.2802650996913,2.3733439440752195,178.65713097319713,4.7658363245178705,-2.392492380442651,105.09289728964447,213.53937266613482,12.446184376160943,362.9594776454348,113.67295709169005,301.9758439892406,27.794782955995746,399.9999999999999,6.481397320615248,399.9999999999999,19.824402169359878,399.9999999999999,1.1677633393283606,3.295255721253534,1.0339306056501218,2.8410472055293012,134.72881122557786,155.31243051207963,134.62563751093978,77.53523695292871,399.9999999999999,0.7889108322782452,2.6951056724472116,4.870024020335821,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,129.31613497788965,4.310537832596322,,306.2802650996913,10.209342169989709,,157.70283101079787,5.256761033693262,,177.82440054046532,5.927480018015511,,161.71833105697402,5.390611035232467,,115.26796209024292,3.8422654030080974,,118.65238887740091,3.955079629246697,,,,,,,,,0.9503430772669103,9.53935820356605,null,3,3,3.0,120.0,2.0,0.05,2000.0,0.0,4.0
11756,588,0.050017012589316096,11.584030900947894,30.0,0.0,95.00359320391573,1.0,0.4697590663977111,0.06458578483862434,1.0,1.1032437432409044,0.6337097831055738,0.30003904116527136,388.7057358020612,2.887729694608604,171.2827459147222,0.8834720138324808,399.9999999999999,0.4714562089512979,835.0707834302843,168.51865956390037,1.4977663271632258,40.911916531664644,166.650951013172,5.139791330340457,8.824835843592828,1.0869204771368943,169.16120347056315,1.4977663271632258,5.139791330340457,399.9999999999999,0.4901423435766783,286.7995595401409,2.523292641537242,217.53633839481483,6.990725818386505,-4.467433176849262,52.9915538092057,724.4199177949167,-1236.7387355233573,2036.7387355233573,88.33130316183767,248.70601596596308,50.365943271070975,399.9999999999999,3.0000000000000004,399.9999999999999,17.269547274934737,399.9999999999999,1.1604136788086448,4.495263216826015,1.004523666956031,3.6383713895627006,132.3125110642978,188.88790976584002,145.19908327617523,87.21460047780228,399.9999999999999,0.8068172059108467,3.166897813388766,0.7724800904941891,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,358.7057358020612,11.956857860068707,,256.7995595401409,8.559985318004696,,369.9999999999999,12.33333333333333,,138.51865956390037,4.6172886521300125,,-21.17516415640717,-0.7058388052135723,,139.16120347056315,4.638706782352105,,369.9999999999999,12.33333333333333,,,,,,,,,0.5186656943548276,9.290580399078737,null,3,4,3.0,120.0,2.0,0.05,2000.0,0.0,4.0
11602,580,0.04999138079641441,11.721196160171644,30.0,0.0,103.05005550996299,0.9982758620689656,0.7030353355303857,0.04071096944765073,1.0,1.3068820181586254,0.8564523294522198,0.29147538302293174,19.257806347434542,1.9833431980051774,2.5929484373786718,0.2570977965754338,399.9999999999999,-0.6991324087342335,415.92354143477144,13.034621720833192,2.024071550987117,2.3370645569363258,128.81573488556387,3.7591353373665997,399.9999999999999,-0.6960940869859265,119.56735921068301,0.5904567028324409,3.660302845624935,369.13163241973314,-0.6467981493379131,18.123424380543682,2.1571221563986978,100.88212335405856,3.6755538041606535,-1.5184316477619557,14.175627410172346,24.339985284696738,-415.21014121215217,1215.210141212152,8.453975189237994,17.61526825242839,10.901642192511776,399.9999999999999,4.414500321419153,399.9999999999999,7.314500240493231,399.9999999999999,1.3549717350665151,2.9358451106487045,1.0405301409467145,3.6013581665725916,160.4925100434925,153.60738722896403,148.44188732390757,48.68975473556507,399.9999999999999,0.06271185674744978,1.8683999230973958,61.89575840765333,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-10.742193652565458,-0.3580731217521819,,-11.876575619456318,-0.39588585398187726,,369.9999999999999,12.33333333333333,,-16.965378279166806,-0.5655126093055602,,369.9999999999999,12.33333333333333,,89.56735921068301,2.9855786403561004,,339.13163241973314,11.304387747324437,,,,,,,,,1.0205352018868463,9.895277398894807,null,3,5,3.0,120.0,2.0,0.05,2000.0,0.0,4.0
11820,591,0.05,11.579449672817434,30.0,0.0,106.85074704350376,1.0,0.7439034347570829,0.07341074301540201,1.0,1.120563088839849,0.6829109899704807,0.29562685786680104,79.83069451941734,1.2749194768715555,10.025553410767628,0.06551012176315868,399.9999999999999,-0.39438132350835436,525.0420298186822,34.6260380890075,0.90911822118596,6.481292600055858,99.57035020338009,3.3102007313225723,399.9999999999999,-0.42607887830255564,84.29403014447894,0.6507024050565614,3.09044200110731,399.9999999999999,-0.44292859385474226,82.3158008988586,1.4363934673742536,99.35848131392584,3.7950120273303503,-2.3586185599560965,60.18060983431278,99.4807792045219,-629.0823784446171,1429.082378444617,21.92270459289802,47.32937158511698,28.012866435440387,261.054608089963,10.783944236220076,399.9999999999999,15.367709695988744,149.4207851179672,0.9161429510565433,1.9383449771271473,0.4763370015682519,1.6459850045309057,58.59871377478188,187.42756046169143,40.020397935067756,58.351758870209764,222.67567196842788,0.2444097790960635,1.1308541175680136,5.84493557351615,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,49.830694519417335,1.6610231506472446,,52.3158008988586,1.7438600299619533,,369.9999999999999,12.33333333333333,,4.626038089007501,0.15420126963358338,,369.9999999999999,12.33333333333333,,54.29403014447894,1.8098010048159645,,369.9999999999999,12.33333333333333,,,,,,,,,0.7130789337510066,10.530325483896062,null,3,6,3.0,120.0,2.0,0.05,2000.0,0.0,4.0
11645,582,0.049978531558608846,11.614152126498025,30.0,0.0,127.91356954773732,1.0,0.5976443579401091,0.06501910907704882,1.0,1.303030480028586,0.6531284162707757,0.2990495334272071,140.13469423595677,1.614332967423133,22.045569160848856,0.08247467665139266,30.624107980995174,0.6723971202931471,7.934394214121867,57.37632567413108,1.3658902411087326,7.1958369250916725,128.81573488556387,3.6246705942904742,28.57797879923067,0.7130304142448908,93.95598414919715,1.2312533958053973,3.131799119845248,37.12161219314801,0.6128843465449834,63.19864905644665,1.541432322055192,123.51593335011458,3.949880450084274,-2.4084481280290824,96.92537868069302,183.34400979122051,15.072695321316314,46.17552064067404,43.2724853009514,71.48016604731076,25.68353088338057,399.9999999999999,7.870071713276608,399.9999999999999,20.09259840825032,305.8604321906936,1.2291803629689235,3.2830620465194107,1.0134570919664858,2.2582090348401045,140.6471279307367,130.41120197330306,66.96579658901666,52.46643614773502,292.38533006230284,0.6654369643227793,1.8742026211876646,6.379836551487843,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,110.13469423595677,3.6711564745318923,,33.19864905644665,1.1066216352148883,,0.6241079809951735,0.020803599366505783,,27.37632567413108,0.9125441891377027,,-1.4220212007693291,-0.04740070669231097,,63.95598414919715,2.1318661383065716,,7.12161219314801,0.23738707310493368,,,,,,,,,0.8461019310588848,13.926059232079746,null,3,7,3.0,120.0,2.0,0.05,2000.0,0.0,4.0
11679,584,0.050004281188457914,11.710310340597903,30.0,0.0,112.06624380505733,1.0,0.8198098785426243,0.07709955546807502,1.0,1.3627767610786714,0.7481202979052036,0.30258355144585725,54.206620233887804,1.7013598541966175,5.333450709201689,0.08657987501535624,16.617061441812865,0.9775513971627281,4.134422949578393,40.70954789626861,1.3639908930330455,4.965660446139328,89.82443253995854,3.0531796308475054,15.794084288079267,1.0508642458657518,70.33693161915342,1.153730141988822,2.825053053414842,73.95878776103564,0.4535024519406696,50.28446781948274,1.7900610522262166,82.42075480832935,3.323466385883889,-1.5334053336576725,43.75305684385249,64.66018362392312,8.513592460639215,24.720530422986513,30.97685342183553,50.44224237070169,25.126242408499238,137.4897445615603,7.057280491693957,399.9999999999999,16.919944331791186,116.35229924507432,1.3671291178448928,2.2828253533587968,1.0154274117266164,2.1190315458881757,30.16287268051949,117.54484704040932,25.98760872693477,51.15748689779846,114.75574579347082,0.7245270351243009,1.6734139402709327,5.6554141633820905,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.206620233887804,0.8068873411295935,,20.284467819482742,0.6761489273160914,,-13.382938558187135,-0.4460979519395712,,10.70954789626861,0.35698492987562036,,-14.205915711920733,-0.4735305237306911,,40.33693161915342,1.3445643873051139,,43.95878776103564,1.4652929253678546,,,,,,,,,0.8017062878664916,10.390921522128338,null,3,8,3.0,120.0,2.0,0.05,2000.0,0.0,4.0
11765,588,0.04997875053123672,11.682224041227748,30.0,0.0,98.05707975021022,1.0,0.7352296456777564,0.06614374079053228,1.0,1.201777387108509,0.6994081953949138,0.30660192884319487,28.77473182277317,1.749259133023136,3.273151797092422,0.1503354616239135,11.904693648660093,1.117949543778577,3.548932594202827,18.927461053579385,1.8856089390603465,2.4843979343385034,81.0324425358068,2.8983289837255146,11.84702703783445,1.1470270024764888,55.058123760231865,0.9511906134864616,2.6301396000142017,13.236982143480434,1.0120816920959241,34.29891343451495,1.7657896933924662,75.11833892816625,3.0769812271723036,-1.3111915337798374,22.35935430047202,35.19010934507432,4.948785764022552,18.860601533297633,14.058041102275919,23.796881004882852,15.86372073256824,65.92562547188243,3.9799222738492124,399.9999999999999,11.32982692613225,37.009852726140025,1.2474249481748172,2.288785983672563,1.3245643705970942,2.589089115504405,13.213148180795567,98.70778899586932,6.579475349872974,37.67931115074709,110.63182194496488,0.35989085162170564,1.5462404392653135,4.036827192839928,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.2252681772268303,-0.04084227257422768,,4.298913434514951,0.1432971144838317,,-18.095306351339907,-0.6031768783779969,,-11.072538946420615,-0.3690846315473538,,-18.15297296216555,-0.6050990987388516,,25.058123760231865,0.8352707920077288,,-16.763017856519568,-0.5587672618839856,,,,,,,,,1.07794717401393,10.375044440622645,null,3,9,3.0,120.0,2.0,0.05,2000.0,0.0,4.0
