il6_jak_stat3	0	Chrnb4,Trpv1,Lypd1,Cenps,Cldn6,Pcp4,Gnat1,Gata5,Map9,Rflna,Itga6,Cntrob,Ptgir,Acss1,Cspg5,Cyp26a1,Casp4,Pde8b,Bloc1s5,Aspa,Rundc1,Ap5z1,Thbs2,Praf2,Ripk2,Tnfaip3,Eif4e,Sart3,Cbfb,Lratd2,Fbxo4,Camsap1,Uhrf2,Zfp219,Tfeb,Cd300ld,Ctbp2,Ring1,Chd7,Hjv,Nr1h2,Scamp4,Gab1,Fhod1,Gna11,Smap1,Plod3,Apobec1,Impad1,Col4a2,Sema3f,Chtop,Tle4,Plk2,Bcl2l1,Mapkap1,Gja1,Ccnd1,Ppp1r2,Socs2,Arrb2,Zbtb7a,Irf3,Cd151,Rab1a,Rab5b,Fdx1,Pah
il6_jak_stat3	1	Ern2,Nr2e1,Piwil4,Duxbl1,Lgr6,Fut4,Ntrk3,Aldh1a2,Cdc6,Abca4,Upk3b,Cntrob,Slit1,Bbs4,Cxcl1,Cd3d,Plod2,Mapk7,Taf11,Zap70,Ublcp1,Thbd,Rnf20,D1Ertd622e,Kitl,Lratd2,Scnn1a,Mtrex,Pld1,Maml1,Cyfip2,Shroom3,Foxa2,Cfap36,Mdp1,Rab11a,Tspyl2,Srf,Shank3,Yeats4,Tead1,Kdm7a,Hdac5,Camk1d,Stra6l,Rela,Dcdc2a,Gopc,Flt1,Gtf2h1,Limd1,Itpkb,Syne1,Tmem109,Anapc16,Podxl,Slc20a2,Ddit4,Pak2,Socs2,Fbxo3,Cdkn1b,Dpy30,Otud5,C2,Sh3bp5,Pklr,Tpi1
il6_jak_stat3	2	Mfrp,Psd2,Smgc,Gldn,Grik2,Lypd6,Aif1l,Galnt17,Arc,Disc1,Rtn2,Mitf,Hoxa5,Whrn,Slamf9,Akt3,Cd274,Slc2a1,Sfxn3,Ldlrad4,Gbp3,Idua,Neo1,Ift88,Setx,Ap2a1,Sirt1,Rbl2,Ano1,Sort1,Ppp1r7,Wls,Nagk,Tceal9,Sox5,Wwtr1,Myo1d,Myh11,Postn,Smurf1,Pirb,Setd6,Lats2,Med1,Samd8,Men1,Il17rc,Apmap,Polr2e,Arid2,Nf1,Cops9,Smpd1,Emilin1,Kras,Mfn1,Ppp1r2,Tek,Tie1,Thap12,Anxa2,Jup,Egln2,Fgfr2,Abhd17c,Lpin1,Iqgap2,Serpina3n
il6_jak_stat3	3	Bdkrb1,Slc13a4,Myf5,Fgf18,Dnah5,Cyp1a1,Bcl11b,Cklf,Wnt2b,Arc,Ccl17,Sp5,Cyren,Slc24a3,Mboat1,Fbxo32,Map2,Syt1,Nid2,L3hypdh,Daxx,Dgcr8,Rab20,Ipo9,Nsf,Dync1i2,Nos3,Epb41l1,Tcf7,Itpa,Htt,Rassf5,Fbxw7,Bcor,Smad3,Odf2,Serpine2,Polb,Ifi204,Pgam5,Nelfe,Snrpa,Rhog,Siglec1,Smc5,Naa15,Gucy1a1,Lcp2,Mob2,Men1,Ptk2,Hecw2,Sphk2,Ap1g1,Lta4h,Efnb1,Sec23a,Hes6,Dapk1,Crebrf,Gps1,Ncoa3,Azi2,Akt1,Sel1l,Cdh5,Ctdsp1,Aldh2
il6_jak_stat3	4	H1foo,Csta1,Adora2b,Defa5,Mpl,Lef1,Ptgfr,Cdc6,Gnal,Lurap1,Cd28,Akap5,Crybb3,Fst,Atl1,Chek2,Trim21,Sgsh,Ska2,Ccp110,Pfkp,Diablo,Inpp1,Cav1,Tbp,Ldhb,Prkci,Nt5e,Lratd2,Ddx19b,Ccr5,Itpa,Ido2,Wwox,Ascc2,Epcam,Rb1cc1,Col6a2,Wdr59,Nrip1,Spry1,Sdccag8,Numb,Msr1,Sacm1l,Sap130,Ngf,Cetn3,Bap1,Smim7,Vps54,Igsf5,Slc22a5,Erg28,Tec,Pa2g4,Tie1,Pak2,Plk2,Acp2,Ets2,H2afz,Creg1,Hsd17b7,Skp1a,Slc9a3r1,Pten,Qsox1
il6_jak_stat3	5	Rgr,Mybph,Stra8,Ccl8,Crabp2,Tnnc1,Cd27,Plk4,Sost,Ffar2,Cd8b1,Esrrb,Padi2,F2rl1,Tab1,Rabep2,Tppp,Cks1b,Uba6,Prkcq,Daam2,Adora2a,Arntl,Eya3,Mtx1,Robo1,Rapgef3,Plxna2,Rassf5,Kdm4c,Spsb1,Kdm4b,Fermt3,Nck1,Sox4,Ilk,Gba,Cblc,Cops5,Brd8,Rbpj,Gabbr2,Arf6,Blmh,Mapre1,Numb,Itgal,Tshz1,Paxbp1,Cdh1,Rspo3,Gcat,Ankrd11,Gphn,Stub1,Ogt,Emilin1,Eif4enif1,Kdm2a,Psmd13,Itga1,Cyp7a1,Dpysl2,Apcs,Ap2a2,Nrp1,Bmpr2,Fgg
il6_jak_stat3	6	Hcn4,Slc15a1,a,Mpl,Rsph10b,Gdpd2,Timp1,Cap2,Mmp25,Cdh6,Serpine1,Col15a1,Ramp3,Ofd1,Whrn,Hdac8,Mlst8,Maoa,Adora2a,Zfp111,Sucnr1,Idua,Notch4,Itga3,Mtx1,Zbtb7b,Exoc3l2,Kdm6a,Selenoi,Ddx19b,Cd93,Etv6,Gna13,Polr2b,Rnf2,Pou6f1,Ezh1,Hdac1,Rbpj,Dnmt3a,Col6a3,Bcl3,Bmp6,Pdpk1,Pafah1b1,Kat8,Impad1,Dnm1l,Pla2r1,Tbx20,Adamts13,Tjp1,Ppfibp1,Miga2,Apc,Lamtor1,Myo6,Araf,Socs2,Cxxc5,Ldlr,Ppp1cc,F8,Rara,Amd1,Xiap,Vim,Sdhc
il6_jak_stat3	7	Sprr2d,Dydc2,Trp53cor1,Crb2,Il1rl1,Upk1b,Cd5,Gdf7,Boc,Dmp1,Trpm6,Msln,Gzma,Angpt1,Tert,Fzd6,Mplkip,Fbxl7,Elk1,Scmh1,Mki67,Dsg1b,Batf3,Tdg,Xrcc1,Cnot9,Vps51,Isg15,Cd300a,Selplg,Prkci,Sart3,Exph5,Dgkq,Rap1gap,Lmo2,Bmp10,Yap1,Tead1,Thy1,Rarg,Vps25,Tbc1d1,Tbx20,Rptor,Phc2,Washc4,Gdf10,Ptprf,Sema4a,Atg101,Stim2,Setd5,Mapk3,Mapk9,Rhoc,Plk2,Arhgef7,Stip1,Kdm2a,Flot2,Pdap1,Otud5,Dhfr,Klf15,Ddah1,Tpi1,Hacl1
il6_jak_stat3	8	Pou6f2,Trpc4,Scn4a,Rsph10b,Trpc6,Knl1,Gen1,Pclaf,Bmp7,Dmp1,Hoxb2,Esrrb,Ager,Card9,Rasd1,Pfas,Mthfr,Maoa,Gbp3,Msh2,Hk1,Rab27a,Casp1,Pld2,Pxn,Sulf2,Golga2,Kif3b,Cenpa,Akr1b3,Arhgef6,Fbxo4,Rhoj,Cnp,Parp1,Pik3cb,Egln3,Terf2,Irak2,Rnf220,Gem,Oasl2,Dnm1l,Bap1,Sf3a1,Ufd1,Smim7,Fli1,Tbx20,Pja2,Tecr,Micu2,Arap1,Kdm6b,Rab32,Prkce,Tpr,Npr1,Ap2b1,Cttn,Sec24c,Etfbkmt,Jup,Sema6a,Acaca,Snrk,Ece1,Cideb
il6_jak_stat3	9	Vsig1,Rln3,Il4,Inka2,Prl8a6,Prkcg,Snai3,Bnc2,Smpd3,Sycp1,Cyren,Cd69,Cntrob,Flt3,Mpp2,Zup1,Riox1,Ppargc1a,Wrap73,Ehd4,Disp2,Anp32e,Cdk2,Mxd1,Hdac6,Capn1,Cxcr4,Hps4,Htt,Brcc3,S1pr2,Lamb1,Bcor,Kdm1b,P2rx7,Paxip1,Senp3,Rad51b,Rev1,Pirb,Golga5,Lbr,Afdn,Mecp2,Psmd14,Gab1,Tshz2,Smap1,Prkaa1,Itgav,Gtpbp2,Ssr2,Rgs3,Lamtor1,Ppp4r3a,Washc2,Ppp6r3,Per2,Fam210a,Lpar6,Zbtb7a,Itga9,Srsf4,Cyp7a1,Psmb6,Ppp2ca,Plxnb2,Hmgcr
il6_jak_stat3	10	Slc5a7,Katnal2,Mas1,Cfap45,Slc25a31,Sgo2a,Casq1,Gria1,Tceal5,Nkx3-1,Pycard,Kcng2,Col15a1,Srrm4,Itk,Bbs2,Dvl2,Dixdc1,P2ry13,Wsb1,Mkks,Zfp111,Lhx6,Tcaf1,Daglb,Slc9a1,Hdac2,Sox17,Casp7,Casp9,Kmt5c,Hdac6,Ckb,Hck,Cd48,Nck1,Llgl2,Sox5,Ripk1,Folr2,Babam2,Sh3bp2,Atf6b,Lama4,Il10ra,Phc2,Jpt1,Dyrk1a,Tbc1d1,Prkaa1,Lyn,Hist2h2bb,Tfpi,Spred1,Eif4enif1,Anapc16,Plxnd1,Kdm6b,Etnk1,Rhoc,March5,Dag1,Etfbkmt,Notch1,Zbtb16,Rab5b,Rgs5,Idh1
