interferon_response	0	Dio3,Sox2,Stac,Fam83d,Crym,Avil,Mmp25,Bag2,Cnn1,Racgap1,Ache,Gdpd1,Wfdc18,Chrnb2,Hbegf,Ticam2,Slc12a5,Stau2,Actg2,Ccl25,Plaur,Psmd10,Il33,Mfsd2b,Snai1,Synpo,Snu13,Gtf2e1,Igtp,Ocln,Il27ra,Slc12a2,Fbln1,Pim2,Tdg,Ikzf1,Dgcr8,Hpse,Elac2,Eloc,Ddx19b,Selplg,Plcb4,Lrig1,Eif4e,Prpsap2,Twf2,Per3,Cnot9,Exoc3l2,Smad6,Lyplal1,Jarid2,Cblc,Cdk6,Kpna2,Uhrf2,Bmpr1a,Atf2,Ahr,Irak2,Cxxc1,Smarca5,Sh3bp2,Chmp3,Npepps,Nfkbib,Wdr82,Tshz2,Fmr1,Gna11,Men1,Cul1,Kat14,Dlgap4,Hist2h2bb,Tle4,Map3k11,Micu2,Fat1,Igsf11,Map4,Rhoc,Fbxl20,Crebrf,Atp6v1b2,Trim27,Luc7l3,Vdac2,Cd163,Notch1,Spp1,Eps15,Cxcl16,Mpc2,Dpyd,Mknk2,Ctnnb1,Pink1,Slc40a1
interferon_response	1	Mael,Mas1,Shh,Sgo2a,Colgalt2,Pdlim1,Dmp1,Trip13,Sphk1,Ccl17,Prkn,Treh,Suv39h1,Def6,Nefh,Syne4,Wnt5b,Bbs2,Runx2,Tlr13,Flt3l,Tbxa2r,Chrnb1,Rab7b,Tent5c,Gmnn,Adm,Champ1,Alg13,Lacc1,C1qtnf12,Cish,Hk1,Praf2,Cav1,Tgfb1i1,Selenon,Gyg,Tdg,Yipf1,Cyp17a1,Cnot9,Slc6a8,P3h3,Trim33,Usp14,Wdr83,Pick1,Ddx19b,Maip1,E2f5,Fbl,Esrra,Tfeb,Sun1,Cdc23,Pgpep1,Plekha1,Cyp26b1,Akip1,Flot1,Rnf220,Oasl2,Alpl,Adamts9,Col4a2,She,Actr1a,Tbc1d1,Syncrip,Tfam,Camk1d,Strn,Cpeb2,Med15,Nelfb,Tufm,Nr1i2,Ranbp2,Khsrp,Kcnk5,Kdm2a,Fbxo31,Smtn,Zfp148,Gnai3,Erg28,Sumo1,Ryk,Tgfbr2,Mmp14,Mfn2,Tmem259,Rab10,Orm1,Agpat3,Actr2,Qsox1,C6,Mprip
interferon_response	2	Vax1,Tpbpa,Rspo2,Cdc6,Lypd6,Mcub,Lingo1,Cx3cr1,Foxm1,Akap5,Brip1,Pcgf1,Ereg,Acss1,F2rl1,Cd79a,E2f2,Lpar2,Tlr13,Chrnb1,Plaur,E2f1,Tal1,Saysd1,Dpysl3,Tlr4,Fopnl,Gnao1,Hras,Dixdc1,Gtf2e1,Nfkbie,Tcaf1,Asf1a,Pcif1,Ap5z1,Cnot4,Dlg4,Limk1,Kcnj8,S1pr2,H2afv,Thumpd1,Col6a1,Mtx1,Nos3,Kif21b,Bbs9,Xrcc6,Adam17,Itga8,Pisd,Hck,Apip,Sun1,Fermt3,Ezh1,Il1a,Sap18,Pex3,Tgfbr1,Dennd1a,Ifi204,Cbl,Iqgap1,Chmp3,Bmp5,Eed,Eif2b1,Entpd1,Impad1,Rtcb,Prkacb,Ppp2r1a,Zmpste24,Ambra1,Strn,Gtf2a1,Rgs3,Gtpbp2,Klhl21,Man2b2,Pi4ka,Arhgef7,Foxo1,Abl1,Maob,Pde3b,Cct7,Hnrnpk,Unc93b1,Cpt2,Saraf,Flnb,Atf4,Itgb1,Rac1,Glud1,Cideb,Hspa1b
interferon_response	3	Gkn2,Sox10,Prl8a6,Gnat1,Uhrf1,Crisp1,Pou2af1,Akap5,Acod1,Padi4,Ifit1,Sass6,Hbegf,Ang,Gadd45a,Prrx1,Ace2,Itgb4,Lama2,Spry2,Igf2,Il1rn,Sfrp1,Ercc2,Tcof1,Sept6,Vasp,Bmp4,Trmt13,Pafah1b3,Faap100,Stimate,Ipo9,Ada,Plau,Gnai1,Notch3,Dusp11,Daam2,Cd9,Pick1,Ptar1,Cd300a,Kmt5c,Golga2,Spsb1,Pygb,Kdm4b,Bach2,Hps4,Itpa,Vav1,Abi3bp,Rab3gap2,Ptpn23,Dgkq,Cd48,Rras2,Csnk1e,Eepd1,Gabbr2,Postn,Baz1a,Nrep,Slc6a9,Maf1,Cetn3,Spi1,Ptch1,Sept8,Stim1,Abhd5,Prkab1,Pkn1,Hnf1a,Gars,Palmd,Camsap2,Syk,Rheb,Ranbp2,Psen1,Eif4g3,Pacsin3,Abcf1,Lin7c,Atp6ap2,Nr1d1,Ybx3,Usp25,Creg1,Pdap1,Sept2,Dbp,Pgk1,Rhoa,Mbl2,Hsd17b4,Iqgap2,Dpyd
interferon_response	4	Ucn3,Sorcs3,Clic3,Ibsp,Itgb6,Izumo1r,Medag,Hkdc1,Tsg101,Slamf6,Mmp12,Skp2,Cd3eap,Hoxa1,Rasd1,Tmem119,Cpt1c,Tlr13,Rabep2,Cd3e,E2f1,Ptpru,Smyd3,Synpo2,Mthfr,Ehmt1,Inhba,Atm,Camk2b,Krt19,Lck,Gata2,Sucnr1,Neil1,Lhx2,Fmod,Rcn2,Disp2,Gnai1,Rragd,Phtf1,Capn1,Rel,Dlg5,Slc9a1,Arf2,Pcna,Zbtb7b,Hnf1b,Hdac6,Kcnj8,Ufl1,Ptpn23,Zfp219,Atxn3,Acvr1,Polb,Nfyc,Adarb1,Shank3,Plekha2,Hivep2,Nelfe,Itgb2,Polr2f,Phc2,Ptprf,Scrib,Dyrk1a,Rptor,Pitrm1,Klf12,Atg101,Capn10,Lmna,Cdk8,Akt2,Cgn,Smad1,Kat14,Cyld,Smarcd2,Nfat5,Lats1,Thap12,Emilin1,Twf1,Nek7,March5,Sumo1,Dusp1,Lpp,Nlrp6,Rnf130,Hist1h2bc,Msra,Apob,Prkar1a,Saa4,Caprin1
interferon_response	5	Mael,Piwil2,Mafa,Lrp8,Fbxl13,Bdkrb2,Pdlim1,Bard1,Ccr1,Dct,Syce2,Fasl,Cldn14,Gfi1,Tdrkh,Nrg1,Dagla,Tlr7,Miga1,Rfx5,Ace,Map1b,Dusp5,Vegfd,Twnk,Rpl11,Meaf6,Abcb8,Ankrd13b,Pyroxd1,Gpsm1,Eya3,Dlg3,Ift27,Gar1,Ipo9,Yif1a,Efna5,Nup62,Bbs9,Yipf1,Sort1,Pcgf2,Coro2b,Nt5e,Appl1,Gramd1b,Trim33,Selplg,Sept10,Bid,Tbpl1,Arhgap17,Pom121,Homer1,Smad5,Clec9a,Pcnt,Rras2,Pla2g6,Bmpr1a,Ftsj1,Edc4,Fadd,Cryab,G3bp1,Plin5,Tfam,Msr1,Lamb2,Sacm1l,Tor2a,Gtpbp2,Syne1,Tet3,Tsc2,Siah2,Map7,Cic,Esam,Smad1,Myo10,Actr1b,Mllt6,Kmt2b,Washc2,Stip1,Tgfbr2,Lin7a,Ldah,Pias2,Zeb2,Zbtb16,Lpin1,Atf5,Picalm,Lamp2,Saa4,Mbl2,Mpc2
interferon_response	6	Dlx4,G6pc2,Sdk1,Scn4b,Mkx,Barx1,Timp1,Inha,Clmp,Coro6,Fmo4,Nrg1,Sh3tc2,Arhgap44,Slc16a3,Ccl21b,Pkia,Fzd6,Sytl5,Zdhhc2,Hey1,Ppp2r2a,Bloc1s6,S1pr5,Egr1,Jam3,Tlr3,Ankrd13b,Gpr39,Prpf3,Pias3,Lhx2,Nfkbie,Meis3,Chd6,Bloc1s5,Ube2d1,Grk5,Snai2,Scnn1a,Traf3,Arf2,Adora1,H2afv,Hif1an,Sulf2,Robo1,Klf4,Spopl,Cd59b,Ly86,Dact2,Agrn,Srf,Paxip1,Cd48,Appbp2,Sp1,Mllt10,Cxxc1,Pgam5,Tirap,Nrip1,Cdc16,Rangap1,Ago1,Fli1,Jam2,Smap1,Ngf,Zdhhc7,Chmp3,Rspo3,Tln1,Prkacb,Fam92a,Leprot,Fus,Syne1,Ppp2r1a,Zyx,Ikbkg,Sigmar1,Atp6v1b2,Apc,Cdipt,Kansl2,Selenoo,Nek7,S1pr1,Ldlr,Vdac2,Gys2,Lect2,Abcb4,Kif1c,Pigr,Sod1,Egfl7,Maf
interferon_response	7	Sncb,Cdh26,Tnfsf11,Mlf1,Msx1,Ly6g6d,Sag,Rnase1,Slc14a1,Snrpd1,Fgf2,Brip1,Klrc1,Sulf1,Runx3,Cyp1b1,Pdlim4,Kcnma1,Peg3,Phc1,Bbc3,Mef2c,Nlrp3,Bloc1s6,Zfp979,Ppp2r1b,Spry4,Sept6,Igha,Polk,Mecom,Ggnbp1,Slc11a2,Asf1a,Eln,Grk5,Notch3,Rab20,Efna5,Xrcc1,Hnf1b,Sin3b,Dlg5,Wtip,Prmt5,Scnn1a,Nmrk1,Rad51d,Krit1,Zfp24,Frrs1,Terf2,Elob,Sox4,Agrn,Uhrf2,Atp7a,Pirb,Snap29,Otud7b,Frs2,Traf2,Anapc4,Pip4k2c,Taf4,Ufd1,Gsdmd,Sept8,Scrib,Itpr2,She,Cetn3,Fus,Il11ra1,Syk,Atrx,Pth1r,Rgs3,Cpeb2,Shc1,Abca8b,Srp72,Huwe1,Ptpa,Ep300,Pdk1,Lmo4,Notch2,Ctnna1,Lrat,Zc3h11a,Ireb2,Myh9,Glo1,Gpc4,Pdia3,Hacl1,Gm2a,Atp5o,Aplp2
interferon_response	8	Gpr6,Ptx3,Ccl11,Izumo1r,Muc1,Selenok,Lurap1,Mycn,Gdf15,Ccl3,Ace2,Mboat1,Syce2,Gla,Ect2,Slc24a3,Lgr5,Icos,Olfm3,Miga1,Ptpru,Enah,Nthl1,Eipr1,Camk2b,Adrb1,Itgam,Kcnt2,Mettl14,Htra2,Il27ra,Rbm8a,Itga3,Dsg1b,Zfp111,P3h1,Ggnbp1,Thbd,Cish,Cdc42,Akr1b3,Pld1,Wdr36,Epb41l1,Eif4e,Pcgf2,Cenpa,Pick1,Tsc1,Sort1,Psmd5,Katna1,Klf10,Elmo3,Atxn3,Egln1,Pitpnm1,Mtf1,Sap18,Myo9a,Eepd1,Slc22a18,Aifm1,Snap29,Impad1,Nde1,Arhgef11,Zfand2b,Lztr1,Pafah1b2,Dync1li1,Abhd5,Zyx,Acss3,Ccnd2,Letmd1,Cd82,Adgrl2,Stk38,Grb7,Selenos,Bicd2,Bcar1,Efnb1,Nfat5,Setd1a,Atn1,Eloa,Abca3,Selenoo,Gprc5c,Bcl6,Mbd3,Lrp6,Aplp2,Ndrg2,Prelp,Hibadh,Aldoa,Orm1
interferon_response	9	Armc12,Cntn6,Six1,Ffar2,Lef1,Npas4,Meox1,Ccr7,F13a1,Gpc3,Bub1b,Fmo4,Angpt2,Ang,Gjc1,Fbxo5,Metrnl,Rec114,Saysd1,Top2a,Myh1,Hpgds,Slc2a3,Pms1,Klhl22,Pafah1b3,Epm2a,Alg13,Trmt13,Wdr37,Mmp7,Tmem173,Rif1,Tead3,Mxd1,Mtf2,Mpi,Rab20,Pld2,Casp9,Ints4,Myrf,Sirt1,Adam17,Pkhd1,Fgfr1op,Klf4,Setx,Krit1,Tmem98,Rad51d,P2rx7,Stk38l,Cers4,Acvrl1,Pgpep1,Klf10,Postn,Shank3,Elovl1,Dgat1,Irak2,Slco3a1,Col6a3,Kmt2c,Camk1d,Tbx20,Dock8,Lamb2,Zdhhc18,Siglec1,Wdr61,Tsc2,Ankle2,Thrb,Cd82,Mcur1,Nipbl,Vps54,Adgrl2,Gcat,Wrnip1,Mlec,Twf1,Podxl,Spag9,Myo10,March5,Crk,Bcl6,Meis2,Ncl,Tmem63b,Plvap,Adh5,Kif1c,Serpinf2,Eif4g1,G6pc,Aldh4a1
