n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_nuis,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda,regime
11747,587,0.04997020515876394,11.763832013471534,30.0,1.0,38.53234436226755,1.0,0.2380938177063837,0.03153430246447864,1.0,0.32763577949848194,0.3403996113267055,0.2670332274747633,61.80486560959744,1.220069233796552,17.2842275612372,0.12772591369392464,37.12779514276333,0.9425686554732152,7.8389316462426475,58.17437230887149,1.1686055409756624,15.867414809039497,399.9999999999999,1.2008181335618069,36.68676101293443,0.939170281014357,71.23904128605815,1.2359558693544725,0.3575540665841926,37.12474972512179,0.9399965611878554,71.29624632940259,1.3477347618118125,399.9999999999999,1.6571427837757062,-0.3094080219638937,27.92777958957253,95.68195162962235,21.763489116127744,52.49210116939892,27.07423928315408,89.2745053345889,32.47446050934521,240.9366768311038,24.508511327990295,60.65837161763171,31.504266532118397,183.11376400201013,1.0151225069850474,2.793816781249557,0.9940527004020022,2.3056776965852195,53.74859997354828,9.90727747396685,45.6434330369017,33.929162209060486,399.9999999999999,0.9979656509828433,3.9815469190602393,3.109690599890538,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,31.804865609597442,1.0601621869865814,0.22006923379655197,41.29624632940259,1.3765415443134197,0.3477347618118125,7.127795142763333,0.23759317142544442,-0.05743134452678478,28.17437230887149,0.9391457436290497,0.16860554097566238,6.686761012934433,0.2228920337644811,-0.060829718985643044,41.23904128605815,1.3746347095352718,0.23595586935447255,7.124749725121788,0.2374916575040596,-0.06000343881214465,1.220069233796552,0.9425686554732152,1.1686055409756624,0.939170281014357,1.2359558693544725,0.9399965611878554,-0.3094080219638937,0.9578190389567095,1.0259302441158804,clean,0,0,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,easy
11737,587,0.050012780097128735,11.725291779113638,30.0,1.0,38.85864090531311,1.0,0.1583252766606682,0.06733569933491497,1.0,0.3094848785920276,0.3554143290184282,0.2836572391509442,34.098863064447485,1.1596210695778608,5.6386112747133605,0.05972206418078273,27.2720624267516,1.0225009724414935,4.409923989213911,33.673859154105,1.151588757297848,5.568570373404924,399.9999999999999,0.8311992720135611,27.25836754628621,1.0223257174765543,36.23161786302044,1.1507097344541801,0.1653602480484435,27.257677325725556,1.0224963294385638,36.440839912926265,1.231963157001854,399.9999999999999,1.0118822647660428,0.2200808922358113,23.047184966009297,45.15054116288567,18.628611407892336,35.91551344561086,22.75946122223135,44.588257085978654,26.373254190016702,47.51010469008335,20.967015413878396,37.175346105841015,26.088922872191514,48.11856015145829,1.0401730109068428,1.319418207478,1.0255099046028908,1.3061470743021915,6.110977863954865,4.271198679677078,5.894983180812288,28.139823582296803,54.099990558626104,1.0321398606064924,1.3127150079179988,1.0837735687437537,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.098863064447485,0.13662876881491617,0.15962106957786082,6.440839912926265,0.21469466376420882,0.2319631570018541,-2.7279375732484006,-0.09093125244161335,0.022500972441493516,3.6738591541050027,0.12246197180350009,0.15158875729784804,-2.741632453713791,-0.09138774845712637,0.02232571747655432,6.231617863020439,0.20772059543401464,0.15070973445418012,-2.742322674274444,-0.09141075580914813,0.022496329438563833,1.1596210695778608,1.0225009724414935,1.151588757297848,1.0223257174765543,1.1507097344541801,1.0224963294385638,0.2200808922358113,0.9930733301672962,1.08751583370584,clean,0,1,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,easy
11679,584,0.050004281188457914,11.843913589196196,30.0,1.0,38.816427870123725,1.0,0.16270807851529576,0.10497548228452584,0.0,0.3909896602756107,0.3441010265545628,0.2806066204250649,32.10629614057915,1.1455209106068056,4.992760036382656,0.06278256242856782,20.724327303261198,1.0776092011244265,2.9860737823088237,31.814895915241927,1.1445618611032513,4.936988245248064,19.158486487496916,0.08123307087407876,20.70282962060382,1.0779425700629663,31.61205892391021,1.143937533839568,0.06646082709906659,20.676932087382564,1.10517882201787,32.24114456704747,1.111624321946682,399.9999999999999,0.36214234353635477,0.7494819784103272,22.32048646926914,41.89210581188915,14.871622689935904,26.577031916586492,22.138398954555722,41.49139287592813,19.24205571352236,80.74079101827998,14.424653010327614,33.21764715873003,19.063317774301023,79.5710278069705,0.9979476730597581,1.4343442191997113,0.998143533472029,1.4372559683893769,14.766268983227949,4.8407550674659285,14.58380758820974,18.960690742916643,77.57012048416071,0.9989925188418212,1.4242115475794648,2.9575362876695306,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.106296140579147,0.07020987135263823,0.1455209106068056,2.2411445670474706,0.07470481890158236,0.11162432194668193,-9.275672696738802,-0.3091890898912934,0.07760920112442649,1.8148959152419266,0.06049653050806422,0.1445618611032513,-9.297170379396182,-0.30990567931320606,0.07794257006296634,1.6120589239102117,0.05373529746367372,0.1439375338395681,-9.323067912617436,-0.3107689304205812,0.10517882201786999,1.1455209106068056,1.0776092011244265,1.1445618611032513,1.0779425700629663,1.143937533839568,1.10517882201787,0.7494819784103272,0.9991627830669225,1.099842323517692,clean,0,2,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,easy
11808,590,0.049966124661246614,11.75043923078033,30.0,1.0,38.448592420489575,1.0,0.20008045009173628,0.060086346033595084,1.0,0.3798043281289306,0.362448143092177,0.275077307668901,54.116916683132374,1.1744763954672381,11.318708402363162,0.07982291849994762,35.32052353742584,0.9292203017967566,6.627147935871312,50.07691601768349,1.1715738710732932,9.880639467043562,399.9999999999999,1.066512537705434,34.97391921530237,0.9361226164390227,54.31028152555949,1.1826996611763052,0.29241144701665905,34.960860383022364,0.9361827688688455,50.766405624868625,1.181814994272682,284.0808787580914,0.8279941819949032,0.35382081227777895,31.932248214500575,76.30158515176417,22.33131358311807,48.30973349173361,30.710862662278107,69.44296937308887,31.97591773732836,97.58204620829378,22.012941234591736,74.68946536620926,31.450724063623376,82.99145751639531,1.0278304626537274,1.5046105751567986,1.0303698565271915,1.4760661618227642,17.162523377507156,14.125941851759231,14.323108505437247,33.27476102268003,102.55384743231986,1.0326767407430952,1.5385604869887743,1.5162969808396072,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.116916683132374,0.8038972227710791,0.17447639546723814,20.766405624868625,0.6922135208289542,0.1818149942726821,5.320523537425842,0.1773507845808614,-0.07077969820324337,20.076916017683487,0.6692305339227829,0.17157387107329325,4.973919215302367,0.16579730717674554,-0.06387738356097727,24.31028152555949,0.8103427175186496,0.1826996611763052,4.960860383022364,0.16536201276741214,-0.06381723113115445,1.1744763954672381,0.9292203017967566,1.1715738710732932,0.9361226164390227,1.1826996611763052,0.9361827688688455,0.35382081227777895,0.9975286651948504,1.0940646463848598,clean,0,3,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,easy
11661,583,0.049995712203070065,11.776547137923277,30.0,1.0,38.404166559299426,1.0,0.16213775958813653,0.0897998458234592,1.0,0.34472122080779816,0.36414696891182374,0.27467254651854733,44.6324894436036,1.1871343604932154,8.585181584967769,0.06332148649534655,33.12916648353742,1.0060146675999158,5.782447266635156,44.524857536057155,1.1870875869547455,8.548909137715738,399.9999999999999,0.2545956255192108,33.16652231825325,1.0037656868486853,45.159507884511946,1.194279344957643,0.04451565219562004,32.68426488445057,1.0080488352396402,53.01769926868079,1.2507934931203997,399.9999999999999,0.41506847567430344,0.8357250174460962,27.805533537066776,61.45944535014043,21.79556984093251,44.46276312614232,27.76899562613431,61.28071944598,29.895671690217203,84.0928686631385,23.759999819451544,54.33238207705404,29.880966756489574,84.48394798099733,1.0663444671793842,1.5071263955361214,1.0631137623675415,1.5164879868202665,13.633772017057813,7.419987883203897,13.73261913161352,30.165831854731945,82.64778097650176,1.0654141490861655,1.507122198009368,1.5880586662173668,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.632489443603603,0.4877496481201201,0.1871343604932154,23.017699268680794,0.7672566422893597,0.25079349312039967,3.1291664835374178,0.10430554945124726,0.006014667599915757,14.524857536057155,0.4841619178685718,0.18708758695474548,3.16652231825325,0.10555074394177501,0.003765686848685279,15.159507884511946,0.5053169294837315,0.19427934495764299,2.6842648844505703,0.08947549614835235,0.008048835239640173,1.1871343604932154,1.0060146675999158,1.1870875869547455,1.0037656868486853,1.194279344957643,1.0080488352396402,0.8357250174460962,0.9999605996254287,1.019170666822378,clean,0,4,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,easy
11739,587,0.050004259306584885,11.759071693550188,30.0,1.0,38.890749027564965,1.0,0.24953303027971993,0.0621152772246003,1.0,0.3783456153608142,0.3049912967497361,0.28573496349176875,41.85200329956097,1.1149451938195938,8.115929130661495,0.05937877016229211,35.47381833149302,0.9789731193258614,6.597730787862463,41.39957222378644,1.1185347698240045,7.940497672319178,399.9999999999999,0.49401691911454315,35.50405704404302,0.9765817459676015,42.85164585555711,1.1211403079804723,0.10596673512416635,35.5983935402321,0.976819388255141,38.85152763379869,1.1130067605235505,399.9999999999999,0.48660469133187767,0.6264020691916729,25.944782203464438,57.7592243956575,22.542265987282594,48.40537067570345,25.836196786040855,56.96294766153203,26.272935008870522,76.15543193540168,23.774103282845886,57.91833275494828,26.179106619641455,75.33425265221719,1.007593123001159,1.3493204186546341,1.0170061548146707,1.3465540801716702,12.400831465993278,8.96827503502154,12.067491300924914,26.79081473930689,79.4086290784945,1.0118478758833254,1.3857041397772578,1.5279620196711277,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,11.85200329956097,0.3950667766520323,0.11494519381959378,8.851527633798689,0.29505092112662296,0.11300676052355052,5.473818331493021,0.18246061104976738,-0.021026880674138604,11.399572223786443,0.37998574079288144,0.11853476982400446,5.504057044043023,0.18346856813476745,-0.0234182540323985,12.85164585555711,0.42838819518523696,0.12114030798047226,5.598393540232102,0.18661311800773675,-0.02318061174485897,1.1149451938195938,0.9789731193258614,1.1185347698240045,0.9765817459676015,1.1211403079804723,0.976819388255141,0.6264020691916729,1.003219508926814,1.1218303618577319,clean,0,5,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,easy
11860,593,0.05,11.688174698372427,30.0,1.0,37.8278005348245,1.0,0.1557480748416051,0.022771864459209236,1.0,0.3644055800231726,0.3767840436959782,0.27963466762630734,37.287049267481606,1.168378063375354,6.853737637210319,0.058723977501236015,30.514242917523333,1.0035302705789153,5.447921150661313,37.26686050034208,1.1626553884023392,6.876834082275919,399.9999999999999,0.8233547062106814,30.491281820468274,1.0015768505216893,40.68421170945727,1.1733048331848048,0.18416070846538282,30.398906813599222,1.0031026562151604,36.41496264804068,1.1937234549632036,399.9999999999999,1.0317465024254857,0.16197695253771793,23.853723498549382,50.72037503641383,19.83631746222716,41.19216837281951,23.788265699081276,50.745455301602874,25.6871560406778,69.69030025399402,22.746734662958836,44.775272465364296,25.57360031639554,66.85049178539748,1.051997431891991,1.3871578016549804,1.048968929182884,1.3857522880598365,19.477705399580167,6.158990517121524,19.30930548591303,27.052257867026352,84.2066053098518,1.0488808368071518,1.5064763180638916,2.8419099811804567,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.287049267481606,0.24290164224938687,0.168378063375354,6.414962648040678,0.2138320882680226,0.19372345496320365,0.5142429175233332,0.017141430584111106,0.0035302705789153066,7.2668605003420765,0.24222868334473588,0.16265538840233917,0.4912818204682736,0.016376060682275786,0.0015768505216893214,10.684211709457273,0.3561403903152424,0.17330483318480483,0.398906813599222,0.013296893786640732,0.003102656215160371,1.168378063375354,1.0035302705789153,1.1626553884023392,1.0015768505216893,1.1733048331848048,1.0031026562151604,0.16197695253771793,0.9951020349042822,0.9417289928003889,clean,0,6,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,easy
12035,602,0.050020772746157044,11.656408947329348,30.0,1.0,37.80018175165398,1.0,0.22720936747439105,0.08607587625468086,1.0,0.38262862660420177,0.3365614418243735,0.27463875273784477,48.802628563770305,1.29783372879934,10.100272637178174,0.0794382301743681,31.584711169025052,1.0475817463084007,5.508284685507665,46.68964539212916,1.282256637958468,9.401113468902563,99.57035020338009,0.2531582529585553,31.541083437068213,1.0486325583973857,47.69509992657069,1.2946499105516533,0.19194709335206409,31.308092535325034,1.0489242731922153,58.791094225533264,1.4048755331252174,399.9999999999999,0.8383596818085026,0.5665158513167148,29.006094194901085,68.59916293263953,20.78847318543003,42.380949152620076,28.263462993080132,65.11582779117819,33.94769195314879,87.91676643393414,23.652633567823006,46.86585932482144,33.30577181754184,81.54266874261818,1.1596744756206563,1.6324557810115747,1.1464516168458183,1.6009074584280076,15.582668765652334,5.991630597611796,13.853057985540397,33.20551126180685,86.19995394555755,1.1518565858311818,1.5941236461187809,1.5427968457300811,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.802628563770305,0.6267542854590101,0.29783372879934,28.791094225533264,0.9597031408511089,0.4048755331252174,1.5847111690250522,0.052823705634168404,0.04758174630840073,16.689645392129158,0.5563215130709719,0.2822566379584679,1.5410834370682132,0.051369447902273775,0.04863255839738567,17.69509992657069,0.589836664219023,0.29464991055165335,1.3080925353250343,0.04360308451083448,0.04892427319221526,1.29783372879934,1.0475817463084007,1.282256637958468,1.0486325583973857,1.2946499105516533,1.0489242731922153,0.5665158513167148,0.9879976221181408,1.007652702380216,clean,0,7,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,easy
11811,591,0.05003810007620015,11.809946098210649,30.0,1.0,38.811685743731864,1.0,0.2820512216180319,0.052255859859479205,1.0,0.38135448537498134,0.45093474235076275,0.27654811849653393,34.1300579423228,1.0943010922539855,5.678550947767684,0.059842988266143364,24.119038742744817,1.0566641665413115,3.5889767101286054,32.41772749219536,1.0970302666966822,5.270534490064177,399.9999999999999,0.810287506035844,24.092342286597326,1.0605757769746023,34.00386718154529,1.0940408324911635,0.20244702339406234,23.96938756343899,1.0599696291554253,38.273082438460456,1.1038308113017807,399.9999999999999,1.043118868501403,0.06071194280037773,23.000098084698138,45.26001779994746,17.08464439089275,31.153433094596885,22.087479891669574,42.74797509272115,23.37030657849185,62.464691502492016,17.284413255339764,33.751788325686526,22.025005317217968,56.4884972132431,0.9693401382941719,1.2760933256517384,0.9626049618377672,1.2745792825565403,9.881323551053782,4.3665269729197185,8.838177889016315,22.906300916325655,62.56484563267707,0.9690161738881983,1.2758578139306105,1.7401135680464863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.1300579423228,0.13766859807742668,0.09430109225398553,8.273082438460456,0.27576941461534854,0.10383081130178073,-5.8809612572551835,-0.19603204190850612,0.056664166541311456,2.417727492195361,0.08059091640651203,0.09703026669668224,-5.907657713402674,-0.19692192378008913,0.06057577697460226,4.003867181545289,0.13346223938484295,0.09404083249116346,-6.030612436561011,-0.2010204145520337,0.05996962915542525,1.0943010922539855,1.0566641665413115,1.0970302666966822,1.0605757769746023,1.0940408324911635,1.0599696291554253,0.06071194280037773,1.002493988594195,1.0301020135057175,clean,0,8,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,easy
11692,585,0.05003421142661649,11.84146350796175,30.0,1.0,38.19677214617609,1.0,0.15125943906982087,0.04943883388244774,1.0,0.32759826030291456,0.3563384644805401,0.27612765412894,39.43507156701398,1.091402330236964,8.051059291467915,0.05902141728918781,30.032420330060063,0.9269203944835037,5.716819010396142,39.559764371861924,1.0906726602413446,8.100856319357895,150.33920315060246,0.2008559589495299,29.954270021338548,0.9259572165634784,40.06329927271588,1.0906389614044365,0.11052726011796225,30.022477288376063,0.9262909122587635,41.799059678329094,1.1421020673362225,212.90509922946907,0.29239841858203297,0.8497036487541896,23.654995355736865,55.21514777829109,18.827455069683623,41.2373855904365,23.68208598592045,55.437442757803396,27.41771140020436,69.58717213534334,21.129683015155244,46.91362682705645,27.449589737347402,72.47702075419198,0.9959870324915483,1.287940493203672,0.9967998683914621,1.2881040885886907,11.400831436099452,6.750881883308822,11.726568558014216,27.555433469423942,71.26415530877996,0.9966769465025788,1.2888502834552862,1.4160660135966763,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.435071567013978,0.3145023855671326,0.09140233023696398,11.799059678329094,0.3933019892776365,0.14210206733622255,0.03242033006006295,0.001080677668668765,-0.07307960551649628,9.559764371861924,0.31865881239539745,0.09067266024134457,-0.04572997866145201,-0.0015243326220484002,-0.0740427834365216,10.06329927271588,0.3354433090905294,0.0906389614044365,0.022477288376062887,0.0007492429458687629,-0.07370908774123652,1.091402330236964,0.9269203944835037,1.0906726602413446,0.9259572165634784,1.0906389614044365,0.9262909122587635,0.8497036487541896,0.9993314381182776,0.9738358365807904,clean,0,9,0.0,7.5,0.0,0.05,2000.0,1.0,0.25,easy
